OrdemBancaria,CredorDocumento,Credor_Nome,DatadoPagamento,CodigoFonteDeRecurso,CodigoDetalhamentoFr,DocumentodeLiquidacao,NUMERO_PROCESSO,CodigoUnidadeGestora,CodigoProjetoAtividade,CodigoNaturezaDaDespesa,NomeNaturezaDaDespesa,NomeElementoDeDespesa,Valor
2026160101OB02024,5.85316E+12,PREFEITURA MUNICIPAL DE MARABA.,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,653.86"
2026160101OB02026,3.4671E+13,PREFEITURA MUNICIPAL DE CUMARU DO NORTE,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02027,2.2981E+13,PREFEITURA MUNICIPAL DE PARAUAPEBAS,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 8,498.56"
2026160101OB02028,3.46264E+13,PREFEITURA MUNICIPAL DE BREU BRANCO,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02029,5.14911E+12,PREFEITURA MUNICIPAL DE CAPITAO POCO,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,614.57"
2026160101OB02030,8.33347E+13,PREFEITURA MUNICIPAL DE ULIANOPOLIS,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB02032,4.14418E+12,PREFEITURA MUNICIPAL DE RIO MARIA,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02033,5.4213E+12,PREFEITURA MUNICIPAL DE SAO FELIX DO XINGU,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,173.06"
2026160101OB02034,2.29814E+13,PREFEITURA MUNICIPAL DE PACAJA,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02036,4.14415E+12,PREFEITURA MUNICIPAL DE XINGUARA,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 845.84
2026160101OB02037,4.14415E+12,PREFEITURA MUNICIPAL DE XINGUARA,6/2/26,2550000004,6360,2025160101DL011726,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 480.80
2026160101OB02038,5.13873E+12,PREFEITURA MUNICIPAL DE ITAITUBA,6/2/26,1500100102,6360,2024160101DL018023,2023/761490,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 431.57
2026160101OB02039,1.02217E+13,PREFEITURA MUNICIPAL DE JACAREACANGA,6/2/26,1500100102,6360,2024160101DL018023,2023/761490,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 431.57
2026160101OB02046,5.85463E+12,PREFEITURA MUNICIPAL DE JACUNDA,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,268.76"
2026160101OB02079,4.14417E+12,PREFEITURA MUNICIPAL DE REDENCAO,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,801.59"
2026160101OB02082,3.46264E+13,PREFEITURA MUNICIPAL DE BREU BRANCO,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02086,5.14911E+12,PREFEITURA MUNICIPAL DE CAPITAO POCO,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 4,561.12"
2026160101OB02091,5.4213E+12,PREFEITURA MUNICIPAL DE SAO FELIX DO XINGU,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02092,2.29809E+13,PREFEITURA MUNICIPAL DE GARRAFAO DO NORTE,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,328.28"
2026160101OB02096,5.36302E+12,PREFEITURA MUNICIPAL DE MAE DO RIO,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,851.19"
2026160101OB02098,8.3268E+13,PREFEITURA MUNICIPAL DE AURORA DO PARA,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02100,2.29537E+13,PREFEITURA MUNICIPAL DE DOM ELISEU,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB02102,8.3268E+13,PREFEITURA MUNICIPAL DE IPIXUNA DO PARA,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02104,5.19312E+12,PREFEITURA MUNICIPAL DE IRITUIA.,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,084.04"
2026160101OB02105,5.19306E+12,PREFEITURA MUNICIPAL DE PARAGOMINAS,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,801.59"
2026160101OB02107,4.88448E+12,PREFEITURA MUNICIPAL DE CACHOEIRA DO ARARI,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB02108,4.88852E+12,PREFEITURA MUNICIPAL DE SALVATERRA.,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02109,4.88883E+12,PREFEITURA MUNICIPAL DE SANTA CRUZ DO ARARI,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02111,5.13386E+12,PREFEITURA MUNICIPAL DE SOURE,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,996.23"
2026160101OB02112,5.05844E+12,PREFEITURA MUNICIPAL DE ANANINDEUA,6/2/26,1500100102,6361,2025160101DL002414,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 8,076.42"
2026160101OB02113,1.59532E+12,PREFEITURA MUNICIPAL DE BANNACH,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 522.91
2026160101OB02114,5.10513E+12,PREFEITURA MUNICIPAL DE ABAETETUBA,6/2/26,1500100102,6361,2025160101DL002414,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,709.93"
2026160101OB02115,5.18223E+12,PREFEITURA MUNICIPAL DE SANTAREM,6/2/26,1500100102,6361,2025160101DL002414,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02116,2.29811E+13,PREFEITURA MUNICIPAL DE TUCUMA,6/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02117,5.05844E+12,PREFEITURA MUNICIPAL DE ANANINDEUA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 34,359.40"
2026160101OB02118,4.14415E+12,PREFEITURA MUNICIPAL DE XINGUARA,6/2/26,1500100102,6361,2025160101DL001068,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,801.59"
2026160101OB02119,5.05847E+12,PREFEITURA MUNICIPAL DE BENEVIDES,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02120,1.61167E+12,PREFEITURA MUNICIPAL DE MARITUBA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02123,5.10528E+12,PREFEITURA MUNICIPAL DE CAMETA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 6,748.21"
2026160101OB02125,5.10513E+12,PREFEITURA MUNICIPAL DE ABAETETUBA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 9,885.70"
2026160101OB02127,5.19655E+12,PREFEITURA MUNICIPAL DE ACARA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02129,5.05846E+12,PREFEITURA MUNICIPAL DE BARCARENA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02132,5.10517E+12,PREFEITURA MUNICIPAL DE LIMOEIRO DO AJURU,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,423.71"
2026160101OB02133,5.8467E+12,PREFEITURA MUNICIPAL DE MOCAJUBA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB02134,4.87641E+12,PREFEITURA MUNICIPAL DE OEIRAS DO PARA,6/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02137,8.33347E+13,PREFEITURA MUNICIPAL DE SANTA BARBARA DO PARA,6/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,423.71"
2026160101OB02139,4.8736E+12,PREFEITURA MUNICIPAL DE AUGUSTO CORREA,6/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02140,8.3268E+13,PREFEITURA MUNICIPAL DE AURORA DO PARA,6/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02141,1.613E+12,PREFEITURA MUNICIPAL DE TRACUATEUA,6/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02144,5.42587E+12,PREFEITURA MUNICIPAL DE BAIAO,6/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,996.23"
2026160101OB02145,5.10517E+12,PREFEITURA MUNICIPAL DE LIMOEIRO DO AJURU,6/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,423.71"
2026160101OB02152,5.25163E+12,PREFEITURA MUNICIPAL DE TUCURUI,9/2/26,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,816.60"
2026160101OB02155,5.8467E+12,PREFEITURA MUNICIPAL DE MOCAJUBA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB02158,4.87362E+12,PREFEITURA MUNICIPAL DE VISEU,9/2/26,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 317.73
2026160101OB02159,4.87641E+12,PREFEITURA MUNICIPAL DE OEIRAS DO PARA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02162,5.13873E+12,PREFEITURA MUNICIPAL DE ITAITUBA,10/2/26,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,975.02"
2026160101OB02164,2.29809E+13,PREFEITURA MUNICIPAL DE GARRAFAO DO NORTE,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,328.28"
2026160101OB02165,2.29537E+13,PREFEITURA MUNICIPAL DE DOM ELISEU,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB02167,8.3268E+13,PREFEITURA MUNICIPAL DE IPIXUNA DO PARA,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02168,5.19312E+12,PREFEITURA MUNICIPAL DE IRITUIA.,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,084.04"
2026160101OB02169,4.88448E+12,PREFEITURA MUNICIPAL DE CACHOEIRA DO ARARI,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.46
2026160101OB02170,4.88852E+12,PREFEITURA MUNICIPAL DE SALVATERRA.,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02171,4.88883E+12,PREFEITURA MUNICIPAL DE SANTA CRUZ DO ARARI,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02173,1.59532E+12,PREFEITURA MUNICIPAL DE BANNACH,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 522.91
2026160101OB02174,1.61732E+12,PREFEITURA MUNICIPAL DE SAPUCAIA,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB02175,2.29811E+13,PREFEITURA MUNICIPAL DE TUCUMA,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02176,5.36302E+12,PREFEITURA MUNICIPAL DE MAE DO RIO,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,851.19"
2026160101OB02177,5.14911E+12,PREFEITURA MUNICIPAL DE CAPITAO POCO,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 4,561.12"
2026160101OB02178,5.19306E+12,PREFEITURA MUNICIPAL DE PARAGOMINAS,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,801.59"
2026160101OB02179,5.13386E+12,PREFEITURA MUNICIPAL DE SOURE,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,996.23"
2026160101OB02180,4.14415E+12,PREFEITURA MUNICIPAL DE XINGUARA,9/2/26,1500100102,6361,2025160101DL002430,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,801.59"
2026160101OB02181,4.87359E+12,PREFEITURA MUNICIPAL DE BRAGANCA,9/2/26,1500100102,6361,2025160101DL002414,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,377.88"
2026160101OB02182,4.87359E+12,PREFEITURA MUNICIPAL DE BRAGANCA,9/2/26,1500100102,6361,2025160101DL002425,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB02196,5.10513E+12,PREFEITURA MUNICIPAL DE ABAETETUBA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 9,885.70"
2026160101OB02199,5.19655E+12,PREFEITURA MUNICIPAL DE ACARA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02201,5.05846E+12,PREFEITURA MUNICIPAL DE BARCARENA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02216,5.18223E+12,PREFEITURA MUNICIPAL DE SANTAREM,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 13,496.42"
2026160101OB02220,5.17827E+12,PREFEITURA MUNICIPAL DE FARO,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,374.11"
2026160101OB02223,5.25756E+12,PREFEITURA MUNICIPAL DE JURUTI,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,274.90"
2026160101OB02227,5.13108E+12,PREFEITURA MUNICIPAL DE ORIXIMINA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,423.71"
2026160101OB02233,5.17194E+12,PREFEITURA MUNICIPAL DE CURUCA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,374.11"
2026160101OB02239,5.17168E+12,PREFEITURA MUNICIPAL DE MARAPANIM,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB02242,5.19312E+12,PREFEITURA MUNICIPAL DE SAO DOMINGOS DO CAPIM,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,519.14"
2026160101OB02245,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 522.91
2026160101OB02247,5.14917E+12,PREFEITURA MUNICIPAL DE SALINOPOLIS,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02249,5.0704E+12,PREFEIT.MUNIC.DE CONCEICAO DO ARAGUAIA,9/2/26,1500100102,6361,2025160101DL001061,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,702.38"
2026160101OB02250,1.61411E+12,PREFEITURA MUNICIPAL DE BELTERRA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02251,3.4671E+13,PREFEITURA MUNICIPAL DE CUMARU DO NORTE,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02252,3.46264E+13,PREFEITURA MUNICIPAL DE BREU BRANCO,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02254,8.33347E+13,PREFEITURA MUNICIPAL DE ULIANOPOLIS,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB02256,5.13244E+12,PREFEITURA MUNICIPAL DE PONTA DE PEDRAS,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,996.23"
2026160101OB02258,5.25163E+12,PREFEITURA MUNICIPAL DE TUCURUI,9/2/26,1500100102,6361,2025160101DL001063,2025/2169966,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 4,324.50"
2026160101OB02259,3.46711E+13,PREFEITURA MUNICIPAL DE AGUA AZUL DO NORTE,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02260,5.4213E+12,PREFEITURA MUNICIPAL DE SAO FELIX DO XINGU,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02262,3.46264E+13,PREFEITURA MUNICIPAL DE BREU BRANCO,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02263,5.36302E+12,PREFEITURA MUNICIPAL DE MAE DO RIO,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,851.19"
2026160101OB02264,5.13386E+12,PREFEITURA MUNICIPAL DE SOURE,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,996.23"
2026160101OB02266,1.613E+12,PREFEITURA MUNICIPAL DE TRACUATEUA,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB02267,5.14917E+12,PREFEITURA MUNICIPAL DE SALINOPOLIS,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02269,2.29809E+13,PREFEITURA MUNICIPAL DE GARRAFAO DO NORTE,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,328.28"
2026160101OB02270,2.29537E+13,PREFEITURA MUNICIPAL DE DOM ELISEU,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB02271,2.29811E+13,PREFEITURA MUNICIPAL DE TUCUMA,9/2/26,1500100102,6361,2025160101DL009416,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02273,5.10528E+12,PREFEITURA MUNICIPAL DE CAMETA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB02275,5.8467E+12,PREFEITURA MUNICIPAL DE MOCAJUBA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02276,5.12599E+12,PREFEITURA MUNICIPAL DE SAO FRANCISCO DO PARA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02277,4.54292E+12,PREFEITURA MUNICIPAL DE AVEIRO,9/2/26,1500100102,6361,2025160101DL002595,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB02278,5.14913E+12,PREFEITURA MUNICIPAL DE NOVA TIMBOTEUA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02279,5.25756E+12,PREFEITURA MUNICIPAL DE JURUTI,9/2/26,1500100102,6361,2025160101DL002595,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,564.97"
2026160101OB02280,5.14916E+12,PREFEITURA MUNICIPAL DE PEIXE BOI,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB02281,1.61332E+12,PREFEITURA MUNICIPAL DE CURUÁ,9/2/26,1500100102,6361,2025160101DL002595,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02282,5.14914E+12,PREFEITURA MUNICIPAL DE PRIMAVERA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,377.88"
2026160101OB02283,5.14918E+12,PREFEITURA MUNICIPAL DE SANTAREM NOVO,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,377.88"
2026160101OB02284,5.13118E+12,PREFEITURA MUNICIPAL DE OBIDOS,9/2/26,1500100102,6361,2025160101DL002595,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,897.02"
2026160101OB02285,2.29812E+13,PREFEITURA MUNICIPAL DE SAO JOAO DE PIRABAS,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02286,2.29814E+13,PREFEITURA MUNICIPAL DE PACAJA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02288,4.83879E+12,PREFEITURA MUNICIPAL DE ALENQUER,9/2/26,1500100102,6361,2025160101DL002595,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 7,271.13"
2026160101OB02289,4.14418E+12,PREFEITURA MUNICIPAL DE RIO MARIA,9/2/26,1500100102,6361,2025160101DL009456,2025/2727098,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB02290,4.8385E+12,PREFEITURA MUNICIPAL DE MONTE ALEGRE,9/2/26,1500100102,6361,2025160101DL002595,2025/2339328,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 6,652.78"
